Question,Correct Answer,Wrong Answer 1,Wrong Answer 2,Wrong Answer 3
"Given a module com.example that exports com.example.api
And a class com.example.api.Service

From module com.client that requires com.example

Can com.client access com.example.api.Service?",Yes,No: not exported,Compilation error,Runtime error
"Given a module com.example that does NOT export com.example.internal
And a class com.example.internal.Helper

From module com.client that requires com.example

Can com.client access com.example.internal.Helper?",No,Yes: requires is enough,Compilation error,Runtime error
"Given a module com.example with:
package com.example.api;
public class Service {}

No exports directive in module-info.java

From module com.client that requires com.example

Can com.client access Service?",No,Yes: public is enough,Compilation error,Runtime error
"Given a module com.example that exports com.example.api
And a class com.example.api.Service with package-private access

From module com.client that requires com.example

Can com.client access Service?",No,Yes: exports is enough,Compilation error,Runtime error
"Given a module com.example that exports com.example.api to com.client
And a module com.other that requires com.example

Can com.other access com.example.api?",No,Yes: exports to means all,Compilation error,Runtime error
"Given a module com.example that opens com.example.internal
And a class com.example.internal.Helper

Can other modules use reflection on Helper?",Yes,No: opens doesn't allow reflection,Compilation error,Only with exports
"Given an open module:
open module com.example {
    exports com.example.api;
}

Are all packages opened for reflection?",Yes,No: only exported packages,Compilation error,Only com.example.api
"Given a module com.example that requires transitive com.other
And module com.client that requires com.example

Does com.client have access to com.other?",Yes,No: must explicitly require,Compilation error,Runtime error
"Given:
module com.a { requires transitive com.b; }
module com.b { requires transitive com.c; }
module com.client { requires com.a; }

Does com.client have access to com.c?",Yes,No: only direct transitive,Compilation error,Runtime error
"Given:
module com.example {
    exports com.example.api;
    requires com.other;
}

package com.example.api;
public class Service {
    private com.other.Helper helper;
}

What is the result?",Compilation error: com.other not accessible to clients,Compilation succeeds,Runtime error,Helper must be exported
"Given a named module com.example.jar on the module path with module-info.java

What type of module is it?",Named module,Automatic module,Unnamed module,Invalid module
"Given a regular JAR file other.jar on the module path WITHOUT module-info.java

What type of module is it?",Automatic module,Named module,Unnamed module,Invalid module
"Given a regular JAR file app.jar on the classpath

What type of module is it?",Unnamed module,Named module,Automatic module,Not a module
"Given an automatic module on the module path

What packages does it export?",All packages,No packages,Only public packages,Must declare exports
"Given an unnamed module on the classpath

What packages does it export?",No packages,All packages,Only public packages,Must declare exports
"Given a named module with module-info.java placed on the classpath

What happens to module-info.java?",It is ignored,Compilation error,Module is treated as named,Runtime error
"Given an automatic module on the module path

Can named modules require it?",Yes,No: cannot require automatic,Compilation error,Runtime error
"Given an unnamed module on the classpath

Can named modules require it?",No,Yes: can require unnamed,Compilation error,Runtime error
"Given a named module that requires an automatic module

Can this compile?",Yes,No: cannot require automatic,Compilation error,Runtime error
"Given an automatic module
And it contains META-INF/MANIFEST.MF with Automatic-Module-Name: com.auto

What is the module name?",com.auto,Derived from JAR filename,META-INF name,Compilation error
"Given an automatic module other-lib-1.0.jar
Without Automatic-Module-Name in manifest

What is the module name?",Derived from JAR filename,other-lib-1.0,Compilation error,No module name
"Given:
module com.example {
    uses com.example.api.Service;
}

What is required for this to compile?",Service interface must be accessible,Service implementation required,Compilation error,uses not valid
"Given:
module com.example {
    provides com.example.api.Service with com.example.impl.ServiceImpl;
}

What must ServiceImpl do?",Implement Service interface,Extend Service class,Be exported,Compilation error
"Given:
module com.example {
    provides com.example.api.Service with com.example.impl.ServiceImpl;
}

Must com.example.impl package be exported?",No,Yes: implementations must be exported,Compilation error,Runtime error
"Given:
module com.consumer {
    requires com.example;
    uses com.example.api.Service;
}

ServiceLoader<Service> loader = ServiceLoader.load(Service.class);

What does loader return?",Stream of Service providers,Single Service instance,Compilation error,Runtime error
"Given:
ServiceLoader<Service> loader = ServiceLoader.load(Service.class);
loader.forEach(s -> s.doWork());

What is the result?",May print nothing if no providers,Always has at least one provider,Compilation error,Runtime error
"Given:
ServiceLoader<Service> loader = ServiceLoader.load(Service.class);
Service service = loader.get();

What is the result?",Compilation error: no get() method,Returns first service,Returns all services,Runtime error
"Given:
ServiceLoader<Service> loader = ServiceLoader.load(Service.class);
Stream<Service> services = loader.stream().map(Provider::get);

What does this return?",Stream of Service instances,Stream of Providers,Compilation error,Runtime error
"Given a service provider module:
module com.provider {
    requires com.api;
    provides com.api.Service with com.provider.ServiceImpl;
}

Does com.provider need to export anything?",No,Yes: must export ServiceImpl,Yes: must export all,Compilation error
"Given:
module com.consumer {
    uses com.api.Service;
}

Does com.consumer need to require the provider module?",No,Yes: must know provider,Compilation error,Runtime error
"Given:
module com.a { requires com.b; }
module com.b { requires com.a; }

What is the result?",Compilation error: cyclic dependency,Compilation succeeds,Runtime error,Allowed with transitive
"Given:
module com.a { requires com.b; }
module com.b { requires com.c; }
module com.c { requires com.a; }

What is the result?",Compilation error: cyclic dependency,Compilation succeeds,Runtime error,Circular allowed
"Given:
module com.a { requires transitive com.b; }
module com.b { requires transitive com.a; }

What is the result?",Compilation error: cyclic dependency,Allowed with transitive,Compilation succeeds,Runtime error
"Which module is implicitly required by all modules?",java.base,java.lang,java.util,java.module
"Which of these is a valid JDK module name?",java.sql,java.io,java.util,java.lang
"Which of these is a valid JDK module name?",java.logging,java.log,java.logger,java.util.logging
"Which of these is a valid JDK module name?",java.desktop,java.swing,java.awt,java.gui
"Which of these is a valid JDK module name?",jdk.compiler,jdk.javac,jdk.compile,java.compiler
"Which of these is a valid JDK module name?",jdk.jshell,jdk.shell,java.jshell,java.shell
"Which prefix do API modules use?",java,jdk,javax,java.api
"Which prefix do JDK-specific modules use?",jdk,java,javax,jdk.api
"Given:
module com.example {
    requires java.base;
    requires java.sql;
}

Is requiring java.base necessary?",No: it's implicit,Yes: always required,Compilation error,Runtime error
"Given:
module com.example {
}

Does this module have access to java.lang.String?",Yes: java.base is implicit,No: must require java.base,Compilation error,Runtime error
"Given the command:
javac -classpath lib/other.jar -d out src/com/example/Main.java

Is this for modular or non-modular code?",Non-modular,Modular,Both,Invalid syntax
"Given the command:
javac -p mods -d out src/module-info.java src/com/example/Main.java

Is this for modular or non-modular code?",Modular,Non-modular,Both,Invalid syntax
"Given the command:
java -cp lib/other.jar com.example.Main

Is this for modular or non-modular code?",Non-modular,Modular,Both,Invalid syntax
"Given the command:
java -p mods -m com.example/com.example.Main

Is this for modular or non-modular code?",Modular,Non-modular,Both,Invalid syntax
"Given the command:
javac -d out --module-path mods src/module-info.java

What would be the short form?",javac -d out -p mods src/module-info.java,javac -d out -m mods src/module-info.java,javac -d out -mp mods src/module-info.java,No short form exists
"Given the command:
java --module-path mods --module com.example/com.example.Main

What would be the short form?",java -p mods -m com.example/com.example.Main,java -mp mods -mod com.example/com.example.Main,java -p mods --m com.example/com.example.Main,No short form exists
"Given:
javac -cp classpath -d directory *.java

For modular code, what should replace -cp?",Replace -cp with -p,Keep -cp,Use --class-path,Add -m
"Given:
java -classpath jars com.example.Main

For modular code, what should this become?",java -p jars -m com.example/com.example.Main,java -classpath jars -m com.example.Main,java -p jars com.example.Main,java --module-path jars com.example.Main
"Given the following directory structure:
src/
  com.example/
    module-info.java
    com/example/Main.java

What is the correct compile command?",javac -d out src/com.example/module-info.java src/com.example/com/example/Main.java,javac -d out src/module-info.java src/com/example/Main.java,javac -d out -p src com.example,javac -d out src/**/*.java
"Given the following directory structure:
out/
  com.example/
    module-info.class
    com/example/Main.class

What is the correct run command?",java -p out -m com.example/com.example.Main,java -cp out com.example.Main,java -p out com.example.Main,java -m com.example/com.example.Main
"Given:
jar -cvf mods/app.jar -C out/com.example/ .

What directory structure is created in the jar?",Root contains module-info.class and com/,com.example/ contains everything,out/ directory structure,Compilation error
"Given:
jar -cvf mods/app.jar out/com.example/

Without -C option

What directory structure is created?",out/com.example/ at root of jar,Root contains module-info.class,Same as with -C,Compilation error
"Given bottom-up migration strategy
And a module at the bottom with no dependencies

Where should it be placed?",Module path as named module,Classpath as unnamed module,Module path as automatic module,Either path
"Given top-down migration strategy
And a module at the top that depends on all others

Where should it be placed initially?",Module path as named module,Classpath as unnamed module,Module path as automatic module,Either path
"Given bottom-up migration
And moving app.jar to module path without creating module-info.java

What type of module is it?",Automatic module,Named module,Unnamed module,Invalid module
"Given top-down migration
And all JARs placed on module path

JARs without module-info.java become what?",Automatic modules,Named modules,Unnamed modules,Invalid modules
"Given:
module com.example {
    exports com.example.api;
}

And two classes:
package com.example.api;
public class Service {}
package com.example.api;
class Helper {}

From another module, which can be accessed?",Only Service,Both Service and Helper,Neither,Only Helper
"Given:
module com.example {
    exports com.example.api;
}

package com.example.internal;
public class Helper {}

From another module that requires com.example

Can Helper be accessed?",No,Yes: it's public,Compilation error,Runtime error with exports
"Given:
module com.example {
    opens com.example.internal;
}

package com.example.internal;
public class Helper {}

Can other modules access Helper directly?",No,Yes: opens allows access,Only via reflection,Compilation error
"Given:
module com.example {
    opens com.example.internal;
}

package com.example.internal;
public class Helper {}

Can other modules access Helper via reflection?",Yes,No: opens doesn't allow reflection,No: needs exports,Compilation error
"Given:
module com.example {
    exports com.example.api;
    opens com.example.api;
}

Is this valid?",Yes,No: cannot both export and open,Compilation error,Runtime error
"Given:
open module com.example {
    opens com.example.api;
}

What is the result?",Compilation error: redundant opens,Compilation succeeds,Runtime error,Opens is required
"Given:
open module com.example {
}

Are all packages opened?",Yes,No: must declare opens,Only exported packages,Compilation error
"Given:
module com.example {
    requires static com.other;
}

What does static mean?",Compile-time only dependency,Cannot be modified,Static methods only,Compilation error
"Given:
module com.example {
    requires transitive com.other;
}

module com.client {
    requires com.example;
}

Can com.client access com.other packages?",Yes: if com.other exports them,No: must require com.other,Yes: all packages,Compilation error
"Given:
module com.a {
    requires transitive com.b;
    requires transitive com.c;
}

module com.b {
    exports com.b.api;
}

module com.c {
    exports com.c.api;
}

module com.client {
    requires com.a;
}

What can com.client access?",Both com.b.api and com.c.api,Only com.a packages,Only com.b.api,Only com.c.api
"Given:
module com.example {
    exports com.example.api to com.client1, com.client2;
}

Can com.client3 access com.example.api?",No,Yes: exports to multiple means all,Compilation error,Runtime error
"Given:
module com.example {
    opens com.example.internal to java.base;
}

Is this valid?",Yes,No: cannot open to java.base,Compilation error,Runtime error
"Given:
module com.example {
    uses com.api.Service;
}

But Service interface is not accessible to com.example

What is the result?",Compilation error,Runtime error,Service is loaded,No error
"Given:
module com.example {
    provides com.api.Service with com.example.ServiceImpl;
}

But com.example.ServiceImpl is not accessible

What is the result?",Compilation error,Runtime error,Provides succeeds,No error
"Given:
module com.example {
    provides com.api.Service with com.example.ServiceImpl;
}

But com.example.ServiceImpl does not implement Service

What is the result?",Compilation error,Runtime error,Provides succeeds,No error
"Given:
public class ServiceImpl implements Service {
    private ServiceImpl() {}
}

Used in provides directive

What is the result?",Runtime error when loading,Compilation error,Service loads successfully,Private constructor is fine
"Given:
public class ServiceImpl implements Service {
    public ServiceImpl(String param) {}
}

Used in provides directive, but no no-arg constructor

What is the result?",Runtime error when loading,Compilation error,Service loads successfully,Parameterized constructor is fine
"Given:
module com.example {
    exports com.example.api;
    exports com.example.internal;
}

Is this valid?",Yes,No: only one exports allowed,Compilation error,Runtime error
"Given:
module com.example {
    requires com.a;
    requires com.b;
    requires com.c;
}

Is this valid?",Yes,No: only one requires allowed,Compilation error,Runtime error
"Given a JAR named my-app-1.0-SNAPSHOT.jar on module path without module-info.java

What is the derived module name?",my.app,my-app-1.0-SNAPSHOT,my.app.1.0.SNAPSHOT,Compilation error
"Given a JAR named commons_lang3.jar on module path without module-info.java

What is the derived module name?",commons.lang3,commons_lang3,commons.lang.3,Compilation error
"Given:
javac src/com.example/module-info.java

Without -d option

Where are .class files created?",Same directory as source,out/ directory,bin/ directory,Compilation error
"Given:
java -jar app.jar -p mods -m com.example/com.example.Main

What is the result?",Error: -jar and -m conflict,Runs successfully,Compilation error,-jar ignored
"Given:
jdeps -s -jdkinternals app.jar

Can both -s and -jdkinternals be used together?",Yes,No: mutually exclusive,Compilation error,Runtime error
"Given:
jlink --module-path mods --add-modules com.example

Without specifying output

What is the result?",Error: --output required,Creates default directory,Compilation error,Runtime error
"Given the module:
module com.example {
    exports com.example.api;
}

package com.example.api;
protected class Service {}

Can other modules access Service?",No: must be public,Yes: exported means accessible,Compilation error,Runtime error
"Given:
module com.example {
}

package com.example;
public class Main {
    public static void main(String[] args) {
        System.out.println(Main.class.getModule().getName());
    }
}

What is printed?",com.example,null,unnamed,Compilation error
"Given an unnamed module on classpath:

public class Main {
    public static void main(String[] args) {
        System.out.println(Main.class.getModule().getName());
    }
}

What is printed?",null,unnamed,Unnamed module,Compilation error
"Given:
module com.example {
    exports com.example.api;
}

And the package com.example.api does not exist

What is the result?",Compilation error,Runtime error,Exports succeeds,Warning only
"Given:
module com.example {
    opens com.example.internal;
}

And the package com.example.internal does not exist

What is the result?",Compilation error,Runtime error,Opens succeeds,Warning only
"Given:
module com.example {
    requires com.other;
}

And com.other module does not exist

What is the result?",Compilation error,Runtime error,Requires succeeds,Warning only
"Given:
javac --release 11 -d out src/module-info.java

Compiling with Java 17

What is the result?",Compiles for Java 11,Compilation error: modules need 17,Compiles for Java 17,Runtime error
"Given:
module com.example {
    requires java.sql;
}

And java.sql is not in the JDK

What is the result?",Compilation error,Runtime error,Module found,Automatic module created
"Given:
java -p mods --list-modules | grep com.example

What is the result?",Lists matching modules,Error: cannot pipe,Runs program first,Compilation error
"Given:
jdeps --module-path mods --check com.example

What does --check do?",Checks module dependencies,Compilation check,Runtime check,Invalid option
"Given:
jar -cvf app.jar -C out .

If out/ is empty

What is the result?",Creates empty jar,Error: no files,Compilation error,Creates jar with out/
"Given:
module com.example {
    exports com.example.api;
}

Can this module export java.lang packages?",No,Yes: any package can be exported,Compilation error,Runtime error
"Given:
module com.example {
    exports java.util;
}

What is the result?",Compilation error: cannot export java.*,Compilation succeeds,Runtime error,Exports succeeds
"Given two separate modules both exporting com.example.api

What is the result when both are on module path?",Error: split package,Both packages accessible,First one wins,Runtime error
"Given:
module com.example {
    requires com.a;
    requires com.b;
}

Both com.a and com.b export package com.util

What is the result?",Error: split package,Compilation succeeds,Runtime error,Both accessible
"Given:
javac -d out --module-source-path src $(find src -name ""*.java"")

What does --module-source-path do?",Specifies root of module sources,Same as -p,Same as -d,Invalid option
"Given:
java -p mods -m com.example

Without specifying main class, and no Main-Class in manifest

What is the result?",Error: no main class found,Searches for Main,Compilation error,Runtime error
"Given:
module com.example {
    exports com.example.api;
}

public class Test {
    public static void main(String[] args) throws Exception {
        Class.forName(""com.example.internal.Helper"");
    }
}

If Helper is not exported, what is the result?",Runtime error,Compilation succeeds and runs,Compilation error,Reflection always works
"Given:
module com.example {
    opens com.example.internal;
}

public class Test {
    public static void main(String[] args) throws Exception {
        Class<?> c = Class.forName(""com.example.internal.Helper"");
        c.getDeclaredConstructor().newInstance();
    }
}

What is the result?",Succeeds if Helper exists,Compilation error,Runtime error,Opens doesn't allow reflection
"Given:
open module com.example {
}

public class Test {
    public static void main(String[] args) throws Exception {
        Class<?> c = Class.forName(""com.example.internal.Helper"");
        System.out.println(c.getName());
    }
}

What is the result?",Prints class name if Helper exists,Compilation error,Runtime error,Open doesn't allow reflection
"Given:
javac -p mods1:mods2 -d out src/module-info.java

On Windows, what is the path separator?","Semicolon (;)","Colon (:)","Comma separator","Pipe (|)"
"Given:
javac -p mods1;mods2 -d out src/module-info.java

On Linux/Mac, what is the path separator?","Colon (:)","Semicolon (;)","Comma separator","Pipe (|)"
"Given:
jmod create --class-path out mods/com.example.jmod

What does this create?",JMOD file,JAR file,Module directory,Compilation error
"Given:
jmod describe mods/com.example.jmod

What is shown?",Module descriptor,JMOD contents,Class files,Compilation error
"Given:
jmod list mods/com.example.jmod

What is shown?",List of files in JMOD,Module dependencies,Module descriptor,Compilation error
"Given:
jmod extract --dir temp mods/com.example.jmod

What happens?",Extracts JMOD contents to temp/,Creates new JMOD,Describes module,Compilation error
"Given:
jlink -p mods --add-modules ALL-MODULE-PATH --output runtime

What does ALL-MODULE-PATH mean?",Include all modules on module path,Error: invalid module name,Include all JDK modules,Include java.base only
"Given:
jlink -p mods --add-modules java.base --output runtime

What modules are included?",java.base and its dependencies,Only java.base,All java.* modules,Compilation error
"Given:
java -p mods -m com.example/com.example.Main arg1 arg2

What are arg1 and arg2?",Command line arguments to Main,Module arguments,JVM arguments,Compilation error
"Given:
java -p mods -Dfoo=bar -m com.example/com.example.Main

What is -Dfoo=bar?",System property,Module property,JVM argument,Compilation error
"Given:
module com.example {
    requires java.se;
}

What does java.se provide?",Aggregate of common Java SE modules,Runtime environment,Core APIs only,Compilation error
"Given a module that requires java.logging

What module provides logging?",java.logging,java.util.logging,jdk.logging,java.log
"Given a module that requires java.desktop

What does java.desktop provide?",AWT and Swing APIs,Desktop environment,GUI only,Compilation error
"Given a module that needs JDBC

What module should it require?",java.sql,java.jdbc,jdk.sql,java.database
"Given:
module com.example {
    requires jdk.compiler;
}

Is jdk.compiler a standard API?",No: JDK-specific,Yes: standard API,Compilation error,Always available
"Given:
javac @options.txt src/module-info.java

What does @options.txt mean?",File containing javac options,Annotation,Directory,Compilation error
"Given options.txt contains:
-p mods
-d out

Command: javac @options.txt src/module-info.java

What is the result?",Equivalent to javac -p mods -d out src/module-info.java,Compilation error,File not found,Invalid syntax
"Given:
module com.example {
    exports com.example.api;
    provides com.example.api.Service with com.example.impl.ServiceImpl;
    uses com.example.api.Service;
}

Can a module both provide and use the same service?",Yes,No: cannot be both provider and consumer,Compilation error,Runtime error
"Given:
ServiceLoader<Service> loader = ServiceLoader.load(Service.class);
if (loader.findFirst().isPresent()) {
    Service s = loader.findFirst().get();
}

What is the problem?",findFirst() called twice,No problem,Compilation error,Runtime error
"Given:
ServiceLoader<Service> loader = ServiceLoader.load(Service.class);
Optional<Service> opt = loader.findFirst();

What does findFirst() return?",Optional of Provider mapped to Service,Optional of Service,Service instance,Compilation error
"Given:
module com.example {
    exports com.example.api to com.client1;
    exports com.example.api to com.client2;
}

What is the result?",Compilation error: duplicate qualified exports,Compilation succeeds,Exports to both,Runtime error
"Given:
module com.example {
    exports com.example.api to com.client1, com.client2;
}

What is the correct syntax?",Shown syntax is correct,Must use separate exports,Must use semicolon separator,Compilation error
"Given:
module com.example {
    opens com.example.internal to java.base, java.logging;
}

Is this valid?",Yes,No: can only open to one module,Compilation error,Runtime error
"Given:
module com.example {
    requires mandated java.base;
}

What does mandated mean?",Not a valid keyword,Implicitly required,Explicitly required,Compilation error
"Given:
module com.example {
    requires transitive static com.other;
}

Can transitive and static be combined?",Yes,No: mutually exclusive,Compilation error,Runtime error
"Given:
jdeps --generate-module-info src app.jar

What does this do?",Generates module-info.java for app.jar,Analyzes dependencies,Lists modules,Compilation error
"Given:
jdeps --multi-release 11 app.jar

What does --multi-release do?",Analyzes specific version in multi-release JAR,Creates multi-release JAR,Compilation error,Sets Java version
"Given:
jar --create --file app.jar --main-class com.example.Main -C out .

What does --main-class do?",Sets Main-Class in manifest,Specifies main module,Compilation error,Sets entry point
"Given a multi-release JAR with module-info in META-INF/versions/11/

What Java version uses this module-info?",Java 11 and higher,Only Java 11,All versions,Compilation error
"Given:
java --validate-modules -p mods

What does --validate-modules do?",Validates module descriptors,Runs validation,Compilation check,Invalid option
"Given:
java -XX:+TraceClassPaths -p mods -m com.example/com.example.Main

What does -XX:+TraceClassPaths show?",JVM internal option for debugging,Module paths,Class loading,Compilation error
"Given:
module-info.java with UTF-8 BOM at start

What is the result?",May cause compilation error,Compilation succeeds,BOM is ignored,Runtime error
