Question,Correct Answer,Wrong Answer 1,Wrong Answer 2,Wrong Answer 3
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        ArrayDeque<String> deque = new ArrayDeque<>();
        deque.add(""A"");
        deque.add(""B"");
        System.out.println(deque.peek());
    }
}",A,B,null,Compilation error
"What is the result?
import java.util.*;
class Person implements Comparable<Person> {
    String name;
    int age;
    Person(String name, int age) {
        this.name = name;
        this.age = age;
    }
    public int compareTo(Person p) {
        return this.age - p.age;
    }
}
public class Test {
    public static void main(String[] args) {
        TreeSet<Person> set = new TreeSet<>();
        set.add(new Person(""John"", 30));
        set.add(new Person(""Jane"", 25));
        System.out.println(set.first().name);
    }
}",Jane,John,Compilation error,null
"What is the result?
import java.util.*;
class Student implements Comparable<Student> {
    String name;
    Student(String name) {
        this.name = name;
    }
    public int compareTo(Student s) {
        return this.name.compareTo(s.name);
    }
}
public class Test {
    public static void main(String[] args) {
        List<Student> list = new ArrayList<>();
        list.add(new Student(""Bob""));
        list.add(new Student(""Alice""));
        Collections.sort(list);
        System.out.println(list.get(0).name);
    }
}",Alice,Bob,Compilation error,null
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""C"", ""A"", ""B"");
        Collections.sort(list);
        System.out.println(list);
    }
}","[A, B, C]","[C, A, B]","[B, C, A]",Compilation error
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(30, 10, 20);
        Collections.sort(list, Comparator.reverseOrder());
        System.out.println(list);
    }
}","[30, 20, 10]","[10, 20, 30]","[20, 10, 30]",Compilation error
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""cherry"");
        Collections.sort(list, Comparator.comparing(s -> s.length()));
        System.out.println(list.get(0));
    }
}",apple,banana,cherry,Compilation error
"What is the result?
import java.util.*;
class Employee {
    String name;
    int salary;
    Employee(String name, int salary) {
        this.name = name;
        this.salary = salary;
    }
}
public class Test {
    public static void main(String[] args) {
        List<Employee> list = new ArrayList<>();
        list.add(new Employee(""John"", 50000));
        list.add(new Employee(""Jane"", 60000));
        Collections.sort(list, Comparator.comparingInt(e -> e.salary));
        System.out.println(list.get(0).name);
    }
}",John,Jane,Compilation error,null
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        long count = list.stream().count();
        System.out.println(count);
    }
}",5,1,0,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        list.stream().forEach(s -> System.out.print(s + "" ""));
    }
}",a b c,abc,Compilation error,No output
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        list.stream().forEach(System.out::println);
    }
}",1 2 3 on separate lines,1 2 3,Compilation error,No output
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""X"", ""Y"", ""Z"");
        list.forEach(s -> System.out.print(s));
    }
}",XYZ,X Y Z,Compilation error,ZYX
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(10, 20, 30);
        list.forEach(System.out::println);
    }
}",10 20 30 on separate lines,10 20 30,Compilation error,No output
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        List<Integer> result = list.stream()
            .filter(x -> x > 2)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[3, 4, 5]","[1, 2]","[1, 2, 3, 4, 5]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""cherry"");
        long count = list.stream()
            .filter(s -> s.length() > 5)
            .count();
        System.out.println(count);
    }
}",2,3,1,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4);
        List<Integer> result = list.stream()
            .filter(x -> x % 2 == 0)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[2, 4]","[1, 3]","[1, 2, 3, 4]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        List<String> result = list.stream()
            .map(String::toUpperCase)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[A, B, C]","[a, b, c]",Compilation error,ABC
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        List<Integer> result = list.stream()
            .map(x -> x * 2)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[2, 4, 6]","[1, 2, 3]","[3, 6, 9]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"");
        list.stream()
            .map(String::length)
            .forEach(System.out::println);
    }
}",5 6 on separate lines,5 6,apple banana,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        int sum = list.stream()
            .reduce(0, (a, b) -> a + b);
        System.out.println(sum);
    }
}",15,0,5,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        int sum = list.stream()
            .reduce(0, Integer::sum);
        System.out.println(sum);
    }
}",6,0,3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        String result = list.stream()
            .collect(Collectors.joining(""-""));
        System.out.println(result);
    }
}",a-b-c,abc,Compilation error,a b c
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(5, 2, 8, 1);
        Optional<Integer> max = list.stream().max(Integer::compareTo);
        System.out.println(max.get());
    }
}",8,5,1,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(5, 2, 8, 1);
        Optional<Integer> min = list.stream().min(Integer::compareTo);
        System.out.println(min.get());
    }
}",1,5,8,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""cherry"");
        Optional<String> first = list.stream().findFirst();
        System.out.println(first.get());
    }
}",apple,banana,cherry,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        boolean result = list.stream().allMatch(x -> x > 0);
        System.out.println(result);
    }
}",true,false,Compilation error,1
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        boolean result = list.stream().anyMatch(x -> x > 3);
        System.out.println(result);
    }
}",true,false,Compilation error,4
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        boolean result = list.stream().noneMatch(x -> x > 5);
        System.out.println(result);
    }
}",true,false,Compilation error,3
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        List<Integer> result = list.stream()
            .limit(3)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[1, 2, 3]","[1, 2, 3, 4, 5]","[3, 4, 5]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        List<Integer> result = list.stream()
            .skip(2)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[3, 4, 5]","[1, 2]","[1, 2, 3, 4, 5]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 2, 3, 3, 3);
        List<Integer> result = list.stream()
            .distinct()
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[1, 2, 3]","[1, 2, 2, 3, 3, 3]","[1, 1, 1]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(3, 1, 2);
        List<Integer> result = list.stream()
            .sorted()
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[1, 2, 3]","[3, 1, 2]","[3, 2, 1]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""c"", ""a"", ""b"");
        List<String> result = list.stream()
            .sorted(Comparator.reverseOrder())
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[c, b, a]","[a, b, c]","[c, a, b]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        int sum = list.stream().mapToInt(x -> x).sum();
        System.out.println(sum);
    }
}",6,1,3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""bb"", ""ccc"");
        int sum = list.stream().mapToInt(String::length).sum();
        System.out.println(sum);
    }
}",6,3,Compilation error,1
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4);
        double avg = list.stream().mapToInt(x -> x).average().getAsDouble();
        System.out.println(avg);
    }
}",2.5,4.0,1.0,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"");
        list.stream().map(String::toUpperCase).forEach(System.out::println);
    }
}",APPLE BANANA on separate lines,apple banana,APPLE BANANA,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        list.stream().filter(x -> x > 1).forEach(System.out::println);
    }
}",2 3 on separate lines,1 2 3,2 3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""Java"", ""Python"", ""C++"");
        long count = list.stream()
            .filter(s -> s.length() > 3)
            .count();
        System.out.println(count);
    }
}",2,3,1,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Map<String, Integer> map = new HashMap<>();
        map.put(""A"", 1);
        map.put(""B"", 2);
        map.forEach((k, v) -> System.out.print(k + v + "" ""));
    }
}",A1 B2 or B2 A1,Compilation error,A1 B2,Order not guaranteed
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<List<Integer>> list = Arrays.asList(
            Arrays.asList(1, 2),
            Arrays.asList(3, 4)
        );
        List<Integer> result = list.stream()
            .flatMap(l -> l.stream())
            .collect(Collectors.toList());
        System.out.println(result.size());
    }
}",4,2,Compilation error,8
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        Optional<String> result = list.stream()
            .reduce((a, b) -> a + b);
        System.out.println(result.get());
    }
}",abc,a,c,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        Optional<Integer> result = list.stream()
            .reduce((a, b) -> a * b);
        System.out.println(result.get());
    }
}",6,1,3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Set<String> set = new HashSet<>();
        set.add(""A"");
        set.add(""B"");
        set.stream().forEach(System.out::println);
    }
}",A B in any order,A B,Compilation error,No output
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        Map<String, Integer> map = new TreeMap<>();
        map.put(""C"", 3);
        map.put(""A"", 1);
        map.put(""B"", 2);
        map.keySet().forEach(System.out::println);
    }
}",A B C on separate lines,C A B,Compilation error,Order not guaranteed
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        Map<Boolean, List<Integer>> result = list.stream()
            .collect(Collectors.partitioningBy(x -> x % 2 == 0));
        System.out.println(result.get(true).size());
    }
}",2,3,5,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""avocado"");
        Map<Character, List<String>> result = list.stream()
            .collect(Collectors.groupingBy(s -> s.charAt(0)));
        System.out.println(result.get('a').size());
    }
}",2,1,3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4);
        Map<Boolean, Long> result = list.stream()
            .collect(Collectors.partitioningBy(x -> x > 2, Collectors.counting()));
        System.out.println(result.get(false));
    }
}",2,4,1,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        String result = list.stream()
            .collect(Collectors.joining());
        System.out.println(result);
    }
}",abc,a-b-c,a b c,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        Set<Integer> result = list.stream()
            .collect(Collectors.toSet());
        System.out.println(result.size());
    }
}",3,1,0,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""a"");
        Set<String> result = list.stream()
            .collect(Collectors.toSet());
        System.out.println(result.size());
    }
}",2,3,1,Compilation error
"What is the result?
import java.util.*;
class Box<T> {
    private T value;
    void set(T value) { this.value = value; }
    T get() { return value; }
}
public class Test {
    public static void main(String[] args) {
        Box<Integer> box = new Box<>();
        box.set(100);
        System.out.println(box.get());
    }
}",100,Compilation error,null,0
"What is the result?
import java.util.*;
class Wrapper<T> {
    private T item;
    Wrapper(T item) { this.item = item; }
    T unwrap() { return item; }
}
public class Test {
    public static void main(String[] args) {
        Wrapper<String> w = new Wrapper<>(""Test"");
        System.out.println(w.unwrap());
    }
}",Test,Compilation error,null,Wrapper
"What is the result?
import java.util.*;
public class Test {
    static <T> void print(T value) {
        System.out.println(value);
    }
    public static void main(String[] args) {
        print(""Hello"");
        print(42);
    }
}",Hello 42 on separate lines,Hello 42,Compilation error,42 Hello
"What is the result?
import java.util.*;
public class Test {
    static <T> T identity(T value) {
        return value;
    }
    public static void main(String[] args) {
        System.out.println(identity(""Test""));
    }
}",Test,Compilation error,null,Identity
"What is the result?
import java.util.*;
public class Test {
    static <T extends Comparable<T>> T max(T a, T b) {
        return a.compareTo(b) > 0 ? a : b;
    }
    public static void main(String[] args) {
        System.out.println(max(10, 20));
    }
}",20,10,Compilation error,0
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<?> list = new ArrayList<String>();
        System.out.println(list.size());
    }
}",0,Compilation error,null,-1
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<? extends Number> list = new ArrayList<Integer>();
        System.out.println(list.size());
    }
}",0,Compilation error,null,Runtime error
"What is the result?
import java.util.*;
public class Test {
    static void process(List<? super Integer> list) {
        list.add(10);
    }
    public static void main(String[] args) {
        List<Number> list = new ArrayList<>();
        process(list);
        System.out.println(list.size());
    }
}",1,0,Compilation error,Runtime error
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = new ArrayList<>();
        list.add(""A"");
        list.add(""B"");
        Iterator<String> it = list.iterator();
        while (it.hasNext()) {
            System.out.print(it.next() + "" "");
        }
    }
}",A B,B A,Compilation error,AB
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        Set<Integer> set = new HashSet<>();
        set.add(1);
        set.add(2);
        set.add(1);
        System.out.println(set.size());
    }
}",2,3,1,Compilation error
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        Map<String, Integer> map = new HashMap<>();
        map.put(""A"", 1);
        map.put(""B"", 2);
        map.put(""A"", 3);
        System.out.println(map.get(""A""));
    }
}",3,1,2,Compilation error
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        Deque<Integer> deque = new ArrayDeque<>();
        deque.addFirst(1);
        deque.addLast(2);
        System.out.println(deque.removeFirst());
    }
}",1,2,Compilation error,0
"What is the result?
import java.util.*;
public class Test {
    public static void main(String[] args) {
        Queue<String> queue = new ArrayDeque<>();
        queue.offer(""A"");
        queue.offer(""B"");
        System.out.println(queue.remove());
    }
}",A,B,Compilation error,null
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Stream<Integer> stream = Stream.of(1, 2, 3);
        long count = stream.count();
        System.out.println(count);
    }
}",3,1,0,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Stream<String> stream = Stream.of(""a"", ""b"", ""c"");
        stream.forEach(System.out::print);
    }
}",abc,a b c,Compilation error,cba
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Stream<Integer> stream = Stream.iterate(1, n -> n + 1);
        stream.limit(5).forEach(System.out::print);
    }
}",12345,1 2 3 4 5,Compilation error,Infinite loop
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        Stream<Integer> stream = Stream.generate(() -> 1);
        System.out.println(stream.limit(3).count());
    }
}",3,1,Infinite loop,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        IntStream stream = IntStream.range(1, 4);
        stream.forEach(System.out::print);
    }
}",123,1 2 3,1234,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        IntStream stream = IntStream.rangeClosed(1, 3);
        System.out.println(stream.sum());
    }
}",6,3,1,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        Stream<Integer> s1 = list.stream();
        Stream<Integer> s2 = s1.filter(x -> x > 1);
        System.out.println(s2.count());
    }
}",2,3,1,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""b"", ""c"");
        list.stream()
            .peek(s -> System.out.print(s))
            .map(String::toUpperCase)
            .forEach(s -> System.out.print(s + "" ""));
    }
}",aA bB cC,abc ABC,a b c,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        Optional<Integer> result = list.stream()
            .filter(x -> x > 5)
            .findFirst();
        System.out.println(result.isPresent());
    }
}",false,true,Compilation error,null
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4);
        int sum = list.stream()
            .filter(x -> x % 2 == 0)
            .mapToInt(x -> x)
            .sum();
        System.out.println(sum);
    }
}",6,10,2,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""Java"", ""Python"", ""C++"");
        String result = list.stream()
            .filter(s -> s.startsWith(""J""))
            .findFirst()
            .orElse(""None"");
        System.out.println(result);
    }
}",Java,None,Python,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3);
        int product = list.stream()
            .reduce(1, (a, b) -> a * b);
        System.out.println(product);
    }
}",6,1,3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""a"", ""bb"", ""ccc"");
        Optional<String> result = list.stream()
            .max(Comparator.comparingInt(String::length));
        System.out.println(result.get());
    }
}",ccc,a,bb,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""apple"", ""banana"", ""cherry"");
        Optional<String> result = list.stream()
            .min(Comparator.comparingInt(String::length));
        System.out.println(result.get());
    }
}",apple,banana,cherry,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(1, 2, 3, 4, 5);
        List<Integer> result = list.stream()
            .filter(x -> x > 2)
            .map(x -> x * 2)
            .collect(Collectors.toList());
        System.out.println(result);
    }
}","[6, 8, 10]","[3, 4, 5]","[2, 4, 6, 8, 10]",Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<String> list = Arrays.asList(""one"", ""two"", ""three"");
        long count = list.stream()
            .filter(s -> s.length() == 3)
            .count();
        System.out.println(count);
    }
}",2,1,3,Compilation error
"What is the result?
import java.util.*;
import java.util.stream.*;
public class Test {
    public static void main(String[] args) {
        List<Integer> list = Arrays.asList(10, 20, 30);
        int sum = list.stream()
            .mapToInt(Integer::intValue)
            .sum();
        System.out.println(sum);
    }
}",60,10,30,Compilation error
